cust_id,°¡°ø½ÄÇ°,°¡°ø½ÄÇ°2,³²¼ºÆÐ¼Ç,³²¼ºÆÐ¼Ç2,¸®ºù,¸®ºù2,¸®ºùÄÁÅÙÃ÷,¸®ºùÄÁÅÙÃ÷2,½ºÆ÷Ã÷ÆÀ,½ºÆ÷Ã÷ÆÀ2,½Å¼±½ÄÇ°,½Å¼±½ÄÇ°2,¾Æµ¿/Å×³ÍÆ®,¾Æµ¿/Å×³ÍÆ®2,¿©¼ºÆÐ¼Ç,¿©¼ºÆÐ¼Ç2,¿µÆÐ¼Ç,¿µÆÐ¼Ç2,¿ÍÄ¡ÁÖ¾ó¸®ÆÀ,¿ÍÄ¡ÁÖ¾ó¸®ÆÀ2,ÇØ¿Ü¸íÇ°ÆÀ,ÇØ¿Ü¸íÇ°ÆÀ2,"ÇØ¿ÜºäÆ¼,ACCÆÀ","ÇØ¿ÜºäÆ¼,ACCÆÀ2",F&B,F&B2,¸ÅÃâÇÕ°è
746888121,23,"1,893",14,"9,180",3,719,,,10,"3,741",3,458,2,546,15,"3,995",1,127,3,"11,820",54,"105,819",11,"1,194",14,489,"139,980"
746901489,5,169,4,"1,450",7,"15,245",,,,,15,908,16,"3,317",14,"22,192",,,3,"1,138",18,"84,688",26,"7,919",52,"1,301","138,327"
746938001,,,7,"4,666",34,"103,304",2,0,30,"43,491",,,,,1,258,2,319,2,"45,630",38,"163,580",4,"3,037",7,"2,553","366,838"
746947661,5,413,14,"8,423",5,"4,929",,,8,"1,629",6,310,,,35,"54,840",17,"6,299",6,"31,416",51,"89,180",31,"8,995",55,"2,581","209,015"
746982145,7,149,,,2,101,1,354,1,490,9,365,2,141,,,1,18,,,21,"120,002",3,259,31,732,"122,610"
746984915,5,99,,,,,,,,,,,,,,,,,,,22,"152,500",4,416,15,231,"153,245"
747023056,17,"7,336",4,"1,714",20,"10,847",2,22,9,"2,579",12,524,7,459,14,"4,412",7,"1,335",8,"13,542",59,"95,858",42,"8,220",69,"1,782","148,631"
747053626,70,"15,674",2,808,5,"2,514",,,17,"12,282",19,"1,524",6,"6,026",4,"1,563",,,7,"10,509",24,"197,917",25,"9,330",11,372,"258,519"
747099469,18,"1,859",1,"1,393",11,"4,613",1,290,30,"12,200",5,846,4,"2,202",9,"4,019",3,227,7,"10,115",26,"95,540",9,"2,626",151,"7,731","143,663"
747102451,4,150,,,,,,,2,176,,,8,191,2,465,,,11,"120,908",1,260,,,7,297,"122,447"
747111437,3,81,5,"5,164",9,"5,125",,,15,"8,475",3,52,,,7,"7,442",10,"1,710",27,"846,710",19,"11,709",29,"7,891",38,"1,466","895,825"
747240582,44,"6,941",2,470,14,"13,801",2,152,7,983,40,"6,896",46,"4,973",4,800,11,371,3,"1,547",21,"163,023",22,"1,436",133,"3,428","204,821"
747269073,151,"9,969",13,"1,651",56,"39,154",9,702,14,"1,827",72,"5,523",13,"2,134",19,"3,745",5,971,10,"50,744",79,"37,766",216,"85,414",321,"6,236","245,835"
747313471,4,339,11,"9,774",1,241,,,19,"4,468",4,183,,,28,"14,868",7,"2,425",2,"16,873",47,"77,120",27,"5,743",67,"3,939","135,973"
747316592,49,"4,179",4,"3,770",40,"36,202",1,34,23,"10,791",33,"2,637",21,"4,810",4,0,6,371,,,29,"66,610",10,"3,900",81,"2,177","135,480"
747345031,4,458,,,10,"15,083",,,2,620,18,"5,180",26,"29,347",,,,,14,"508,127",60,"199,508",7,"2,614",67,"1,539","762,475"
747368471,163,"10,727",25,"6,856",28,"5,086",,,16,"1,280",81,"5,694",4,121,42,"8,662",11,710,7,"40,670",54,"35,114",20,"7,571",200,"5,463","127,955"
747407297,26,"14,862",10,"7,374",7,"4,296",1,485,4,52,10,"36,220",9,471,,,1,43,1,20,43,"93,420",27,"11,370",140,"4,560","173,173"
747415594,63,795,3,272,19,"25,199",1,427,2,219,29,801,2,77,8,"1,330",9,211,45,"87,779",65,"105,515",53,"24,160",255,"4,360","251,145"
747477633,1,184,10,"6,510",4,122,,,3,"2,699",,,,,9,"5,808",4,"1,954",11,"218,153",13,"37,186",5,"1,258",5,456,"274,330"
747519389,3,68,3,205,7,"1,631",,,4,345,13,433,,,15,"15,211",4,231,29,"58,931",19,"41,875",16,"2,407",30,857,"122,193"
747576804,9,"3,116",,,15,"4,492",1,270,7,"3,477",5,295,40,"8,751",12,"8,300",,,1,"3,940",29,"113,796",26,"7,150",49,"3,751","157,337"
747589502,33,"7,007",2,136,40,"95,859",1,358,7,"1,119",8,661,23,"2,292",5,"4,213",,,5,"4,840",7,"12,508",21,"6,231",51,"1,182","136,405"
747596153,9,199,20,"15,159",12,"16,894",1,23,16,"2,639",2,57,29,"16,419",16,"10,336",18,"4,410",9,"78,714",25,"23,535",16,"2,099",25,440,"170,923"
747631431,14,875,4,"3,685",7,"2,768",,,13,"2,526",9,350,6,635,58,"19,985",10,"3,959",7,"9,970",64,"129,944",12,"2,992",30,"1,229","178,916"
747753481,62,"18,934",1,249,36,"24,528",,,22,"2,768",35,"1,075",57,"9,320",22,"10,032",6,539,7,"11,162",16,"22,926",46,"21,515",88,"1,768","124,816"
747841886,7,205,2,"1,600",2,110,,,,,1,19,,,3,"2,150",1,13,8,"38,240",31,"100,928",9,"4,047",44,"1,123","148,435"
747900701,10,477,7,"5,251",20,"14,369",,,59,"29,541",15,"1,817",1,130,31,"8,860",1,"1,160",10,"51,045",12,"18,095",18,"2,844",62,"1,690","135,279"
747929261,8,694,,,2,447,,,,,4,403,1,170,3,"5,781",4,491,16,"96,501",13,"20,545",11,"2,566",30,771,"128,370"
747929609,37,"9,434",4,"5,882",25,"20,197",,,30,"10,261",16,"1,184",11,678,1,33,10,"2,227",14,"56,077",7,"12,340",17,"4,451",59,915,"123,678"
747931768,35,"9,258",8,"1,111",31,"52,295",,,40,"4,831",2,125,20,"1,877",23,"7,042",15,"3,456",9,"45,793",22,"31,045",23,"5,154",67,"3,177","165,164"
747957409,2,106,,,8,"2,845",,,,,2,447,2,915,,,,,11,"141,860",31,"122,908",8,"2,471",17,647,"272,199"
747989705,20,"1,491",9,"9,788",4,492,3,403,15,"8,208",9,286,1,128,9,"4,969",3,403,2,"50,664",22,"108,851",16,"4,045",73,966,"190,695"
748022441,1,7,1,"1,093",,,,,,,,,1,94,1,"1,000",,,1,390,,,66,"278,456",8,268,"281,308"
748217782,6,776,15,"6,961",1,474,,,12,"4,581",3,279,6,357,33,"18,996",12,"2,446",47,"415,638",15,"17,332",16,"2,175",28,"1,245","471,260"
748250018,10,262,3,"1,235",33,"36,770",2,37,47,"5,701",11,363,21,"3,647",51,"17,501",11,765,7,"50,816",54,"45,640",39,"5,734",125,"4,214","172,684"
748263181,,,,,,,,,,,,,,,21,"378,023",1,"5,556",,,,,,,1,5,"383,583"
748267661,,,,,9,"4,762",,,39,"337,915",3,140,,,,,2,105,,,,,1,136,7,185,"343,243"
748285214,96,"10,129",3,"2,895",16,"15,047",4,522,,,19,"1,525",7,121,8,"1,003",2,94,11,"50,816",71,"93,757",13,"2,853",166,"4,456","183,218"
748337751,31,"6,700",3,542,13,"9,570",5,"1,789",8,"1,874",18,"3,573",3,377,35,"24,415",9,"5,861",7,"30,043",84,"114,048",47,"19,028",70,"1,586","219,405"
748359896,6,424,50,"34,091",6,260,1,274,59,"26,948",3,112,4,363,3,"1,940",8,981,16,"96,686",3,"10,860",18,"9,840",43,710,"183,490"
748381147,15,868,1,730,18,"36,669",,,15,"7,135",13,470,32,"7,863",3,303,16,"10,952",2,"20,650",12,"31,489",14,"4,526",65,"2,161","123,814"
748438765,10,311,10,"5,332",19,"5,132",,,2,434,,,2,748,18,"5,089",3,"1,140",2,"20,500",39,"143,822",30,"2,344",62,"1,434","186,287"
748481671,,,1,697,3,593,,,1,727,,,3,981,9,"13,226",,,,,118,"507,290",7,"2,550",11,406,"526,470"
748488552,97,"9,621",11,"6,064",18,"10,143",3,155,13,"7,150",17,647,16,"3,568",3,"1,904",1,84,21,"103,320",48,"77,542",15,"9,261",141,"2,972","232,430"
748549902,75,"4,016",23,"7,014",60,"19,241",16,"4,130",84,"23,085",32,822,27,"2,438",9,"6,908",15,"2,326",18,"52,570",24,"18,139",29,"4,118",210,"4,612","149,419"
748558537,1,66,5,"1,767",,,,,1,168,2,89,13,426,,,,,2,"152,410",3,"2,260",13,"3,816",42,"1,925","162,927"
748584444,50,"3,809",10,"2,238",15,"21,661",1,20,13,"5,048",36,"2,532",12,"15,575",39,"33,921",9,841,6,"85,505",16,"14,343",38,"12,021",144,"3,908","201,422"
748615462,,,2,"3,124",,,,,,,,,4,136,4,876,,,2,"8,350",32,"125,489",3,"2,718",8,913,"141,606"
748686136,,,8,"2,039",,,,,,,1,20,,,3,"2,445",,,9,"118,680",,,1,160,28,861,"124,205"
748713773,35,"3,443",,,11,"1,250",,,18,"21,821",10,653,9,"13,514",4,"3,036",6,228,3,"17,197",46,"82,630",52,"12,028",110,"3,248","159,048"
748759772,5,257,16,"4,419",28,"16,942",,,,,4,791,27,"4,734",21,"11,740",7,"1,443",16,"237,155",122,"306,322",14,"2,289",48,"1,770","587,860"
748772806,13,"2,238",49,"31,479",18,"12,033",,,11,"4,981",21,"3,905",39,"6,732",26,"20,499",1,29,2,"8,413",38,"100,836",50,"18,098",125,"3,266","212,509"
748870662,10,932,1,330,1,48,,,2,312,16,"1,164",1,"2,615",4,"1,515",,,,,32,"106,780",8,"2,148",40,"2,212","118,055"
748873484,38,"6,369",1,22,8,"11,979",,,3,154,32,"7,091",47,"29,395",17,"7,483",,,36,"87,284",160,"326,213",22,"5,000",75,"2,415","483,405"
748925216,9,502,4,365,3,366,,,4,232,,,13,"3,709",1,42,2,297,7,"150,003",13,"9,190",12,"3,519",50,"1,004","169,228"
748931332,1,17,20,"17,617",27,"52,181",,,10,"8,522",1,40,,,1,32,7,428,7,"39,750",10,"32,182",4,"1,103",61,"2,908","154,780"
748955407,4,69,1,309,5,"1,856",,,1,75,4,"1,885",,,1,105,7,"1,832",2,"4,512",64,"110,077",12,"1,737",52,"1,231","123,688"
749009906,4,"3,696",7,"31,427",,,,,4,"10,491",,,7,334,,,2,274,9,"25,412",9,"70,200",2,654,7,425,"142,913"
749038453,,,2,"3,537",4,213,,,1,279,,,6,"2,926",6,"2,867",4,839,8,"111,240",4,"4,155",1,238,5,190,"126,484"
749178213,42,"2,340",10,"7,681",51,"38,626",4,"2,423",10,"2,463",4,437,11,"1,319",15,"5,060",42,"10,829",4,563,40,"81,713",35,"7,386",129,"6,063","166,903"
749191238,6,251,,,3,352,,,1,"2,276",7,351,15,"5,854",60,"44,683",4,905,2,"7,330",58,"127,021",8,939,73,"1,998","191,960"
749220978,13,"2,090",17,"6,622",10,"3,702",1,110,24,"6,246",24,"1,510",16,"2,449",6,"3,328",4,384,3,"73,400",17,"31,218",9,"1,130",43,"1,451","133,639"
749255059,24,"118,541",,,6,"9,879",,,5,"4,355",7,"1,513",4,"3,920",3,"2,963",,,1,"10,480",39,"164,533",13,"5,087",16,"1,175","322,446"
749331567,32,"23,099",14,"9,247",11,"13,548",,,30,"15,087",15,"2,629",21,"17,768",2,107,13,"2,747",12,"77,615",2,"1,140",16,"3,385",95,"3,521","169,892"
749339955,9,458,11,"4,737",21,"17,160",,,13,"6,646",2,102,,,45,"25,197",2,702,7,"2,203",105,"94,809",25,"5,735",34,"1,563","159,311"
749371781,142,"11,302",11,"5,463",109,"140,205",4,151,24,"9,798",91,"4,924",6,70,16,"3,692",53,"6,301",6,"2,544",10,"14,739",44,"7,835",214,"8,668","215,691"
749420429,1,17,3,"1,657",8,409,,,46,"38,066",,,2,627,5,"3,801",7,"7,943",15,"127,869",29,"51,613",13,"5,642",7,90,"237,734"
749429001,37,"1,710",11,"6,016",45,"51,721",,,48,"10,936",27,"1,029",38,"5,484",35,"37,604",25,"7,306",3,"43,050",41,"47,116",17,"3,368",76,963,"216,304"
749430136,11,202,,,15,894,,,3,596,9,221,,,2,171,25,"1,610",5,"6,289",25,"115,739",30,"3,594",336,"4,643","133,959"
749448075,12,"2,597",4,"1,348",10,"5,635",2,244,8,"4,264",44,"3,342",6,992,14,"12,470",9,"2,487",6,"26,791",23,"67,027",15,"4,188",70,"1,948","133,334"
749458603,3,135,,,6,"1,549",,,18,"2,732",2,165,1,250,19,"7,192",3,216,19,"109,630",2,"3,380",5,"1,354",29,859,"127,464"
749486591,6,717,2,89,2,54,,,1,110,2,128,1,30,,,,,8,"166,230",3,"23,130",,,26,632,"191,120"
749514889,,,,,,,,,4,264,2,126,1,70,,,,,1,426,,,21,"1,172,649",2,57,"1,173,592"
749529805,51,"8,926",1,175,12,"6,352",,,10,"2,610",40,"2,266",7,"4,602",3,607,3,725,11,"77,234",15,"27,780",18,"5,115",154,"2,983","139,376"
749538771,28,"3,876",,,19,"4,819",1,255,3,995,19,"2,765",62,"23,383",6,"11,301",,,3,"16,060",26,"88,792",10,"1,802",48,709,"154,757"
749547851,30,"3,585",3,520,43,"30,270",8,"4,581",30,"11,389",34,"2,933",14,839,71,"24,704",23,"4,549",14,"15,678",19,"18,618",33,"6,074",117,"3,283","127,023"
749549665,53,"3,453",,,5,"1,851",1,12,12,"2,795",21,"1,200",17,"2,400",,,1,34,10,"108,340",,,4,258,82,"1,717","122,060"
749598354,8,590,1,235,1,160,,,13,"6,000",3,285,1,69,5,"2,378",13,"1,673",,,64,"123,177",4,600,45,"1,324","136,490"
749600071,,,,,,,,,1,79,,,3,698,,,,,,,,,17,"1,450,054",4,32,"1,450,863"
749639456,36,"6,288",8,"17,042",,,,,10,"3,747",21,"1,539",21,"2,750",2,463,,,2,"15,500",31,"63,920",50,"20,277",75,"1,416","132,942"
749653133,4,888,,,4,192,,,1,199,2,620,8,520,,,2,0,23,"106,351",17,"42,410",2,234,174,"3,324","154,738"
749671975,44,"6,204",11,"11,390",17,"7,487",2,278,,,12,"3,049",7,457,13,"11,090",,,3,"10,850",74,"80,796",13,"3,731",40,883,"136,215"
749732069,35,"2,619",5,"2,047",4,587,4,223,1,119,72,"7,926",10,"2,096",8,"4,387",17,"3,465",1,40,56,"167,567",25,"11,790",73,"1,649","204,514"
749735351,52,"2,159",1,755,8,"1,011",,,12,"2,253",14,548,,,6,"2,399",1,655,1,"5,625",15,"98,513",25,"8,641",62,"1,768","124,328"
749753196,21,"2,662",27,"15,985",49,"34,053",1,302,11,"2,922",8,642,7,"6,951",20,"8,235",19,"1,784",3,"6,407",30,"25,201",41,"9,836",36,"1,079","116,060"
749786562,2,332,3,"1,013",7,"3,524",,,11,"3,789",6,588,2,861,7,"6,997",2,837,13,"269,378",29,"48,880",3,405,1,75,"336,679"
749839461,13,"11,241",,,16,"1,879",,,2,"3,329",64,"12,907",5,"4,349",,,,,,,18,"88,885",14,"6,763",62,"1,390","130,742"
749853779,8,67,7,"7,502",1,469,,,5,"2,898",,,2,100,6,"1,771",2,16,1,465,50,"101,217",6,901,10,191,"115,597"
749891401,6,"2,954",2,"2,189",1,56,,,15,"13,283",3,267,1,60,25,"22,096",14,"2,626",12,"110,392",24,"40,726",25,"8,520",46,"1,179","204,348"
749911001,8,584,2,"1,162",8,431,,,1,79,3,203,1,167,5,"2,573",7,863,7,"123,361",2,"2,846",8,"1,351",23,527,"134,147"
749985471,4,476,2,"1,832",2,"1,780",,,7,"1,370",1,86,2,470,,,3,450,1,"3,300",57,"108,595",5,"1,087",40,"2,020","121,466"
749997697,1,32,,,2,64,,,,,2,336,,,3,"2,388",1,217,2,"3,985",10,"116,593",1,112,14,372,"124,098"
750030826,98,"30,334",2,"3,690",22,"25,377",2,225,17,"7,453",44,"5,542",21,"5,098",3,528,8,635,1,23,14,"31,919",31,"16,090",211,"6,088","133,003"
750039855,,,24,"64,172",,,,,,,,,6,"2,345",2,"1,740",2,627,,,38,"58,309",,,3,100,"127,294"
750091251,2,149,,,,,,,,,,,2,772,1,376,,,,,32,"127,280",,,7,148,"128,725"
750124631,35,"5,450",,,1,648,,,3,288,16,"2,005",,,7,"3,072",,,,,18,"160,910",19,"19,016",53,"3,816","195,204"
750149569,2,178,3,"1,700",3,430,,,42,"25,547",3,750,26,"4,498",41,"47,300",2,122,3,735,49,"39,994",21,"8,128",9,214,"129,596"
750156231,,,,,18,"3,102",,,26,"6,739",5,146,22,"3,048",1,564,,,,,88,"146,029",13,"4,382",46,"1,386","165,396"
750203187,78,"8,747",21,"14,982",82,"170,819",4,"2,834",62,"28,103",50,"4,132",76,"25,960",27,"14,318",16,"2,535",12,"74,397",22,"30,983",39,"12,378",102,"3,925","394,114"
750222995,47,"3,798",,,17,"4,366",21,"6,425",23,"4,598",28,"1,474",65,"23,598",69,"61,237",7,871,24,"88,944",186,"429,517",28,"4,884",183,"3,289","633,001"
750233971,22,"2,236",1,139,20,"4,698",,,7,991,15,749,,,24,"10,906",2,235,3,"15,950",7,"5,360",31,"469,713",33,"1,060","512,038"
750246195,,,,,,,,,,,,,,,,,,,,,88,"205,288",,,5,45,"205,333"
750285111,1,9,,,1,87,,,223,"133,754",,,,,,,2,83,,,,,5,214,15,369,"134,516"
750287464,11,"1,654",9,"3,609",17,"27,308",,,9,"1,222",25,"11,312",10,"4,511",5,"1,866",1,359,5,"42,820",18,"38,968",9,"1,236",33,"1,172","136,037"
750295928,4,458,8,"4,153",2,254,,,,,1,480,,,6,"7,505",1,69,20,"189,044",7,"12,258",7,"4,645",24,949,"219,814"
750340887,7,268,13,"4,720",12,"1,995",,,53,"15,716",9,360,13,"1,023",11,"5,163",30,"3,700",5,"47,830",32,"41,148",19,"2,876",50,981,"125,779"
750382311,30,"2,546",,,14,"1,587",1,54,,,32,"3,744",28,"15,783",1,72,,,,,66,"95,617",14,"9,945",50,"1,227","130,575"
750395783,16,"2,634",3,"1,496",1,294,,,2,501,11,"1,908",6,"7,951",3,"13,137",1,100,1,40,34,"98,355",17,"6,777",63,"1,885","135,077"
750397441,43,"10,093",15,"14,403",7,"1,558",2,126,24,"10,743",26,"7,438",,,12,"7,501",,,12,"84,366",44,"72,499",16,"3,662",129,"6,175","218,565"
750492338,1,29,,,,,,,,,,,,,,,,,3,"119,616",,,,,21,416,"120,061"
750562206,9,835,5,"2,141",8,"16,746",1,60,11,"3,003",8,365,3,"3,212",2,"1,036",5,662,,,23,"183,875",9,"1,120",43,"1,070","214,126"
750601863,8,"1,312",,,,,,,7,"2,594",14,638,1,193,3,"8,918",,,,,29,"413,095",4,"1,030",35,963,"428,743"
750621836,9,537,31,"18,562",41,"43,951",1,629,51,"26,129",29,"5,515",3,254,18,"12,848",15,"3,425",,,11,"20,146",23,"4,737",65,"2,493","139,226"
750635501,72,"5,376",38,"13,643",24,"14,673",,,35,"7,361",35,"2,745",,,11,"10,528",34,"5,174",7,"24,824",41,"33,304",35,"5,219",86,"1,632","124,479"
750661405,6,219,,,22,"105,149",,,2,455,1,25,,,3,"1,195",7,"3,914",6,"43,550",9,"41,129",4,"6,899",34,823,"203,357"
750679489,,,,,,,,,,,3,252,,,145,"1,172,685",17,"50,000",,,,,,,1,60,"1,222,997"
750694331,7,283,21,"6,215",53,"79,207",2,919,44,"7,220",1,39,30,"3,174",1,39,5,474,4,"22,372",18,"20,552",22,"3,403",78,"2,735","146,632"
750752439,95,"4,062",7,"1,122",41,"4,893",,,6,293,129,"5,852",1,6,9,765,,,1,"1,450",20,"102,181",20,996,72,884,"122,504"
750777461,40,"4,655",1,949,9,"8,847",3,206,3,554,9,889,42,"5,870",3,280,7,"5,665",,,27,"102,163",21,"3,207",66,"1,883","135,167"
750792484,1,44,,,,,,,,,1,102,,,,,,,69,"161,900",20,"136,340",1,50,9,525,"298,962"
750956101,22,"1,262",2,12,27,"86,925",,,22,"6,028",9,"1,337",2,288,6,"1,902",2,431,8,"41,110",11,"13,796",8,"1,680",67,"1,700","156,471"
751016494,4,318,,,2,154,,,5,645,2,30,,,3,"1,247",11,"1,133",14,"245,482",7,"11,940",12,"3,325",54,"1,063","265,338"
751021612,109,"1,422",3,725,10,"1,120",,,88,"90,855",57,"1,115",15,724,4,"12,387",42,"12,650",2,"6,670",4,"4,065",16,"4,487",170,"2,269","138,488"
751030009,28,"5,023",,,12,"8,545",6,"2,771",18,"2,746",11,478,75,"8,821",5,"7,803",5,351,2,"9,900",44,"110,946",24,"3,819",111,"3,426","164,628"
751069141,13,172,9,"2,179",4,"7,506",,,,,1,7,1,6,11,"4,253",6,"1,011",6,"41,500",37,"74,654",10,"1,604",83,"1,557","134,448"
751088201,19,"4,278",1,24,13,"1,820",1,38,,,18,"4,097",16,"11,964",,,2,903,3,"54,100",31,"73,581",3,"3,311",17,605,"154,721"
751148496,3,38,4,"3,491",7,"26,228",,,17,"4,894",2,0,1,153,7,"3,325",1,88,5,"79,358",9,"11,180",7,"1,146",17,763,"130,664"
751211964,49,"1,903",1,60,5,"1,738",3,303,6,751,38,"1,914",70,"9,115",7,"1,834",9,840,13,"102,730",7,"6,665",2,106,124,"3,251","131,209"
751287251,6,73,10,145,,,,,1,208,,,1,109,,,,,,,71,"130,739",,,21,585,"131,858"
751290111,1,3,,,2,104,,,,,1,12,1,80,12,"76,438",1,120,,,7,"100,915",11,"9,566",7,177,"187,414"
751302957,,,,,44,"139,759",,,3,"1,086",1,19,,,,,,,,,45,"53,660",2,"1,545",7,76,"196,145"
751334229,18,"1,336",,,22,"4,155",6,"1,194",14,"2,849",16,"1,138",35,"4,639",10,"10,761",5,328,,,48,"153,913",8,986,67,"2,533","183,832"
751344882,37,"3,572",9,"6,500",8,"3,162",,,11,"2,430",23,"3,542",10,"17,557",24,"8,476",4,"1,113",7,"18,900",27,"27,350",72,"25,472",78,"2,222","120,296"
751355356,17,"1,597",15,"9,916",43,"33,759",,,9,"1,266",16,"1,417",1,140,28,"14,202",27,"15,211",6,"5,124",74,"98,816",13,"6,633",81,"4,376","192,456"
751368615,18,366,2,0,2,99,,,1,109,1,21,,,,,2,621,,,1,"3,690",6,388,5,105,"5,399"
751427327,20,"1,364",8,"3,703",7,"3,101",,,7,"1,030",17,"1,735",1,15,23,"20,522",5,"1,141",5,"1,317",53,"215,685",18,"3,708",68,"1,827","255,147"
751452922,14,"1,890",,,14,"9,205",,,,,12,"1,568",4,"1,709",5,"9,850",,,1,"34,629",33,"59,686",21,"4,049",38,"1,450","124,037"
751468063,1,170,,,12,"7,388",1,231,4,898,4,434,7,"2,889",4,"2,260",2,197,,,33,"110,570",6,254,11,348,"125,639"
751482223,2,24,5,780,1,32,,,2,"1,292",,,13,514,20,"70,575",3,577,1,"12,300",35,"130,690",2,270,5,109,"217,163"
751487151,24,"2,676",4,"1,814",22,"27,343",7,837,8,807,22,"1,254",46,"11,189",14,"6,013",7,366,2,"9,690",105,"142,319",16,"1,791",71,"2,268","208,367"
751508903,46,"14,296",,,20,"3,683",,,27,"21,921",33,"6,889",5,"6,658",23,"26,943",2,201,5,"2,144",21,"70,467",11,"1,994",26,939,"156,134"
751540166,11,63,,,,,,,,,,,,,,,,,7,"123,380",1,200,1,55,2,20,"123,718"
751567247,2,"3,360",,,,,,,,,,,,,,,,,,,19,"162,421",2,240,4,129,"166,150"
751624956,6,937,1,236,2,0,,,18,"3,358",3,88,7,"18,906",8,"4,012",6,"2,315",2,640,22,"108,056",12,"4,350",135,"4,151","147,048"
751638061,9,380,1,280,62,"185,536",,,3,243,1,50,,,,,,,,,1,"1,425",4,272,106,"1,293","189,480"
751641941,12,"2,558",18,"8,296",9,"12,074",,,126,"57,573",7,"3,254",6,584,12,"11,419",15,"4,997",,,32,"18,097",32,"10,686",44,"1,497","131,033"
751653867,12,"2,079",8,"2,597",7,"43,387",,,44,"20,231",26,"2,627",,,41,"34,597",13,"1,826",,,21,"50,167",12,"2,138",58,"2,080","161,728"
751676783,61,"2,501",18,"12,960",15,"1,315",2,76,33,"3,800",20,"1,118",164,"20,715",10,"4,110",10,"1,236",7,"25,907",32,"167,715",38,"7,447",175,"4,580","253,479"
751684571,73,"3,659",8,"3,037",14,"7,225",2,711,21,"5,110",21,"1,400",8,"3,216",10,"3,881",10,204,3,"31,660",40,"59,828",24,"2,223",96,"2,358","124,512"
751713586,28,"3,138",,,16,"18,149",2,214,17,"16,975",14,"2,587",2,309,7,"4,831",8,"3,797",,,48,"83,365",4,503,28,881,"134,750"
751729877,22,"9,320",26,"124,349",5,"2,598",,,,,1,29,,,,,,,8,"111,680",3,"1,140",4,222,7,86,"249,425"
751733126,7,980,24,"6,395",9,"43,232",1,15,43,"13,601",5,375,7,436,1,13,12,"3,204",9,"74,626",30,"29,929",22,"4,822",26,"1,249","178,876"
751738931,3,31,,,119,"112,363",1,23,5,377,7,273,19,"1,577",1,54,2,178,1,"4,470",1,800,5,727,22,447,"121,320"
751770544,13,"1,719",24,"6,773",23,"16,575",1,23,2,504,20,"1,033",1,44,47,"58,569",5,122,8,"1,229",6,"13,755",27,"4,190",36,647,"105,182"
751777308,25,646,12,"4,181",4,580,,,37,"11,356",8,153,,,27,"8,166",17,"1,421",12,"66,816",39,"30,374",13,"2,711",151,"3,081","129,485"
751799891,4,38,,,189,"124,328",,,1,270,,,14,"1,254",,,1,10,,,1,688,4,582,15,211,"127,381"
751813344,5,220,13,"11,456",6,"16,300",,,28,"12,647",1,20,,,11,"3,566",3,400,,,69,"82,597",10,"5,128",91,"3,073","135,406"
751824883,,,,,,,,,,,,,,,21,"233,334",15,"101,111",,,,,,,2,115,"334,560"
751867941,5,107,,,,,,,2,237,1,12,3,365,1,"1,232",16,"26,876",4,"9,150",,,13,"303,330",6,124,"341,432"
751912816,,,3,355,7,644,,,3,626,,,1,49,,,1,29,1,"1,660",97,"107,250",5,289,15,352,"111,254"
751924394,14,631,2,"1,060",5,422,1,184,7,"3,285",7,283,42,"5,734",3,"1,544",3,256,21,"111,408",13,"25,857",9,"3,888",77,"2,135","156,688"
751926415,8,118,4,"1,588",5,"1,408",,,14,"6,080",16,462,7,"1,066",11,"8,330",1,118,3,"45,100",17,"67,371",9,"1,049",81,"1,577","134,265"
751953236,38,"4,362",7,"2,120",69,"42,147",5,857,10,"5,251",21,"1,400",15,"1,440",5,719,33,"5,355",17,"22,629",26,"18,134",60,"21,008",56,"2,442","127,861"
751954453,1,61,,,,,,,,,,,,,,,,,,,184,"2,871,250",,,10,171,"2,871,482"
751962776,28,"2,512",5,594,25,"11,502",11,"1,039",4,413,39,"2,665",7,766,4,"1,305",10,768,10,"139,179",44,"71,315",14,"3,118",77,"1,314","236,490"
751966614,4,"1,122",7,"2,877",5,"1,218",,,7,"3,426",3,85,3,"3,095",7,"1,575",3,330,11,"38,269",30,"91,510",25,"14,450",26,400,"158,357"
751978857,5,30,1,6,2,-68,,,1,160,2,113,,,11,"8,104",7,555,14,"96,558",10,"31,060",,,34,761,"137,279"
752041677,66,"5,008",6,"4,366",20,"34,739",4,978,7,416,38,"2,454",113,"16,542",10,"29,244",11,498,3,998,13,"25,540",13,"4,065",149,"2,141","126,988"
752079381,36,"3,214",2,583,14,"5,302",2,0,14,"3,479",9,"1,172",22,"9,442",10,"7,013",,,6,"122,190",2,"2,059",6,716,38,803,"155,974"
752096019,8,370,6,"3,923",,,,,3,241,,,,,2,"1,422",3,214,47,"460,682",4,"4,990",17,"2,679",11,459,"474,980"
752135908,1,24,12,"14,617",2,465,1,43,7,"3,584",2,"2,439",5,252,11,"3,773",10,"2,758",16,"77,899",25,"42,079",36,"9,233",24,577,"157,742"
752168651,108,"16,896",3,"2,371",19,"7,460",,,62,"39,351",52,"5,498",61,"14,027",55,"28,234",9,"1,680",5,"69,865",52,"128,006",18,"5,015",179,"5,260","323,663"
752184666,17,"7,049",,,25,"149,865",,,4,"1,655",14,"1,765",,,1,600,,,5,"41,440",11,"25,185",13,"6,919",19,"1,147","235,625"
